phase,lookback_n,max_width_pct,atr_mult,retest_max_bars,retest_band_pct,tp1_rr,require_strong_breakout,max_hold_1h,is_n,is_wr,is_e_r_before,is_e_r_after,is_conc_pct,is_top_q,is_q1_n,is_q2_n,is_q3_n,is_q4_n,is_q1_er,is_q2_er,is_q3_er,is_q4_er,is_cluster_n,is_small_n_flag,oos_n,oos_wr,oos_e_r_before,oos_e_r_after,oos_conc_pct,oos_top_q,oos_q1_n,oos_q2_n,oos_q3_n,oos_q4_n,oos_q1_er,oos_q2_er,oos_q3_er,oos_q4_er,oos_cluster_n,oos_small_n_flag,pass_is_er,pass_oos_er,pass_wr,pass_conc_is,pass_conc_oos,pass_small_n_is,pass_small_n_oos,pass_all,reject_reason,cluster_note
combo,20,5,1.5,5,0.005,2.5,false,40,54,33.3333,0.166667,0.060700,67.3345,1,12,11,15,16,0.672411,0.208274,-0.398856,0.032335,2,false,35,44.8276,0.568966,0.476070,52.9579,4,12,3,5,15,-0.749397,2.421358,1.035449,0.940004,2,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=2(4);OOS_clusters=2(4);likely_reentry_after_exit_same_side_le6h"
combo,20,3,1.5,10,0.003,2.5,true,80,7,42.8571,0.500000,0.381953,50.2428,3,0,3,2,2,,0.038130,0.671664,0.607978,0,true,9,33.3333,0.166667,0.058398,100.0000,4,3,1,1,4,-1.118424,-1.074866,-1.067045,1.505692,0,true,true,false,false,false,false,false,false,false,"oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q3_n=2_share=50.2%;Q4_n=2_share=45.5%|oos_small_n_pos>30%:Q4_n=4_share=100.0%",""
combo,20,3,1.5,5,0.003,2.5,true,80,7,42.8571,0.500000,0.381953,50.2428,3,0,3,2,2,,0.038130,0.671664,0.607978,0,true,9,33.3333,0.166667,0.058398,100.0000,4,3,1,1,4,-1.118424,-1.074866,-1.067045,1.505692,0,true,true,false,false,false,false,false,false,false,"oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q3_n=2_share=50.2%;Q4_n=2_share=45.5%|oos_small_n_pos>30%:Q4_n=4_share=100.0%",""
combo,15,3,1.5,10,0.003,2.5,true,40,11,33.3333,0.166667,0.057621,75.7407,4,2,3,3,3,-1.086834,0.040948,0.088873,0.607978,0,true,10,33.3333,0.166667,0.059114,100.0000,4,4,1,0,5,-1.108407,,,0.993132,0,false,false,false,false,false,false,false,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=3_share=75.7%",""
combo,15,3,1.5,5,0.003,2.5,true,40,11,33.3333,0.166667,0.057621,75.7407,4,2,3,3,3,-1.086834,0.040948,0.088873,0.607978,0,true,10,33.3333,0.166667,0.059114,100.0000,4,4,1,0,5,-1.108407,,,0.993132,0,false,false,false,false,false,false,false,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=3_share=75.7%",""
ofat,20,10,1,10,0.005,1.5,false,80,67,51.5152,0.287879,0.173974,39.9849,3,15,17,16,19,0.246595,0.149658,0.286949,0.041982,5,false,53,46.0000,0.150000,0.055410,50.4819,2,12,10,11,20,-0.492757,0.438364,0.070558,0.207283,5,false,false,false,false,true,false,true,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|oos_concentration>50%","IS_clusters=5(10);OOS_clusters=5(11);likely_reentry_after_exit_same_side_le6h"
combo,15,5,1.5,10,0.003,1.5,false,80,54,49.0196,0.225490,0.125961,85.0767,2,13,14,14,13,-0.116379,0.639912,-0.141625,0.121600,1,false,38,45.7143,0.142857,0.054966,69.9642,2,10,4,5,19,-0.595145,1.434119,-0.064780,0.153918,2,true,false,false,false,false,false,true,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=70.0%","IS_clusters=1(2);OOS_clusters=2(4);likely_reentry_after_exit_same_side_le6h"
combo,15,5,1.5,5,0.003,1.5,false,80,54,49.0196,0.225490,0.125961,85.0767,2,13,14,14,13,-0.116379,0.639912,-0.141625,0.121600,1,false,38,45.7143,0.142857,0.054966,69.9642,2,10,4,5,19,-0.595145,1.434119,-0.064780,0.153918,2,true,false,false,false,false,false,true,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=70.0%","IS_clusters=1(2);OOS_clusters=2(4);likely_reentry_after_exit_same_side_le6h"
ofat,15,5,1,10,0.005,1.5,false,80,63,48.3871,0.209677,0.090769,63.6861,2,15,15,16,17,-0.092448,0.319086,0.129449,0.028000,3,false,44,46.3415,0.158537,0.054008,69.9719,2,12,4,8,20,-0.491316,1.418705,0.177455,0.059746,1,true,false,false,false,false,false,true,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=70.0%","IS_clusters=3(6);OOS_clusters=1(3);likely_reentry_after_exit_same_side_le6h"
combo,15,5,1,5,0.005,1.5,false,80,63,48.3871,0.209677,0.090769,63.6861,2,15,15,16,17,-0.092448,0.319086,0.129449,0.028000,3,false,44,46.3415,0.158537,0.054008,69.9719,2,12,4,8,20,-0.491316,1.418705,0.177455,0.059746,1,true,false,false,false,false,false,true,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=70.0%","IS_clusters=3(6);OOS_clusters=1(3);likely_reentry_after_exit_same_side_le6h"
ofat,20,5,1,10,0.008,1.5,false,80,63,46.7742,0.169355,0.053565,43.0228,1,14,13,18,18,0.161600,-0.149044,0.062563,0.107369,3,false,39,48.6486,0.216216,0.110228,50.4010,4,11,4,7,17,-0.664589,0.790594,0.355201,0.382674,2,false,false,false,false,true,false,true,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|oos_concentration>50%","IS_clusters=3(6);OOS_clusters=2(4);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1,10,0.005,1.5,false,80,38,47.3684,0.184211,0.049907,78.7428,3,10,8,10,10,-0.092671,0.121795,0.360931,-0.176049,1,false,28,50.0000,0.250000,0.136543,48.1777,4,9,1,3,15,-0.291040,1.410613,0.595516,0.228639,0,false,false,false,false,false,true,true,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%","IS_clusters=1(2);OOS_clusters=0(0);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1,5,0.005,1.5,false,80,38,47.3684,0.184211,0.049907,78.7428,3,10,8,10,10,-0.092671,0.121795,0.360931,-0.176049,1,false,28,50.0000,0.250000,0.136543,48.1777,4,9,1,3,15,-0.291040,1.410613,0.595516,0.228639,0,false,false,false,false,false,true,true,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%","IS_clusters=1(2);OOS_clusters=0(0);likely_reentry_after_exit_same_side_le6h"
combo,15,5,1.5,10,0.005,1.5,true,80,24,45.4545,0.136364,0.046747,70.9641,1,5,7,4,8,0.429818,-0.024686,-0.456795,0.146554,0,false,21,52.3810,0.309524,0.224095,58.2136,2,7,4,2,8,-0.735455,1.434119,1.453403,0.151363,0,true,false,true,false,false,false,true,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=58.2%",""
combo,15,5,1.5,5,0.005,1.5,true,80,24,45.4545,0.136364,0.046747,70.9641,1,5,7,4,8,0.429818,-0.024686,-0.456795,0.146554,0,false,21,52.3810,0.309524,0.224095,58.2136,2,7,4,2,8,-0.735455,1.434119,1.453403,0.151363,0,true,false,true,false,false,false,true,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=58.2%",""
combo,15,3,1,10,0.005,1.5,true,80,15,46.6667,0.166667,0.043642,50.3622,4,3,4,3,5,0.574925,-0.511079,-0.258592,0.349989,0,true,14,50.0000,0.250000,0.133592,43.0611,4,5,1,1,7,-0.627004,1.410613,1.439354,0.307906,0,false,false,false,false,false,true,false,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|is_small_n_pos>30%:Q1_n=3_share=49.6%",""
combo,15,3,1,5,0.005,1.5,true,80,15,46.6667,0.166667,0.043642,50.3622,4,3,4,3,5,0.574925,-0.511079,-0.258592,0.349989,0,true,14,50.0000,0.250000,0.133592,43.0611,4,5,1,1,7,-0.627004,1.410613,1.439354,0.307906,0,false,false,false,false,false,true,false,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|is_small_n_pos>30%:Q1_n=3_share=49.6%",""
combo,20,3,1,10,0.003,1.5,false,80,23,47.8261,0.195652,0.038029,66.2513,3,3,5,8,7,-0.270932,0.342191,0.419842,-0.483174,1,false,20,61.1111,0.527778,0.404332,59.9319,4,5,1,3,11,-0.130481,1.410613,0.588981,0.528092,1,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,20,3,1,5,0.003,1.5,false,80,23,47.8261,0.195652,0.038029,66.2513,3,3,5,8,7,-0.270932,0.342191,0.419842,-0.483174,1,false,20,61.1111,0.527778,0.404332,59.9319,4,5,1,3,11,-0.130481,1.410613,0.588981,0.528092,1,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1,10,0.003,2.5,true,40,11,33.3333,0.166667,0.031142,81.9827,4,2,3,3,3,-1.105409,0.008480,0.074741,0.568011,0,true,10,40.0000,0.400000,0.271455,66.7362,4,4,1,0,5,-1.133103,2.410613,,0.967269,0,true,false,true,false,false,false,false,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=3_share=82.0%|oos_small_n_pos>30%:Q2_n=1_share=33.3%",""
combo,15,3,1,5,0.003,2.5,true,40,11,33.3333,0.166667,0.031142,81.9827,4,2,3,3,3,-1.105409,0.008480,0.074741,0.568011,0,true,10,40.0000,0.400000,0.271455,66.7362,4,4,1,0,5,-1.133103,2.410613,,0.967269,0,true,false,true,false,false,false,false,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=3_share=82.0%|oos_small_n_pos>30%:Q2_n=1_share=33.3%",""
ofat,20,5,1,10,0.01,1.5,false,80,67,45.4545,0.136364,0.024664,57.5531,1,16,14,19,18,0.165627,-0.212622,0.001213,0.107369,3,false,40,52.6316,0.315789,0.212390,53.8785,4,11,4,8,17,-0.664589,0.790594,0.491465,0.552481,2,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=3(6);OOS_clusters=2(4);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1.5,10,0.005,2.5,false,80,37,32.2581,0.129032,0.020799,56.6916,2,10,8,10,9,-0.573086,0.647917,0.439967,-0.640950,0,false,28,33.3333,0.166667,0.073590,53.1393,4,9,1,3,15,-0.665059,-1.074866,1.274844,0.361413,0,true,false,false,false,false,false,true,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|oos_small_n_pos>30%:Q3_n=3_share=46.9%",""
combo,15,3,1.5,5,0.005,2.5,false,80,37,32.2581,0.129032,0.020799,56.6916,2,10,8,10,9,-0.573086,0.647917,0.439967,-0.640950,0,false,28,33.3333,0.166667,0.073590,53.1393,4,9,1,3,15,-0.665059,-1.074866,1.274844,0.361413,0,true,false,false,false,false,false,true,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|oos_small_n_pos>30%:Q3_n=3_share=46.9%",""
ofat,10,5,1,10,0.005,1.5,false,80,74,49.3151,0.232877,0.117983,52.0819,3,19,17,19,19,-0.167677,0.304050,0.323418,0.041520,3,false,61,44.8276,0.120690,0.017089,67.7175,2,15,9,13,24,-0.455583,0.588760,0.073331,0.074894,2,false,false,false,false,false,false,true,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=3(6);OOS_clusters=2(5);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1,10,0.003,2.5,false,40,34,33.3333,0.166667,0.016525,82.5679,2,9,7,10,8,-1.099916,0.863445,0.159508,-0.196345,1,false,25,39.1304,0.369565,0.250222,66.6621,4,8,1,2,14,-0.689594,2.410613,0.673597,0.626172,1,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1,5,0.003,2.5,false,40,34,33.3333,0.166667,0.016525,82.5679,2,9,7,10,8,-1.099916,0.863445,0.159508,-0.196345,1,false,25,39.1304,0.369565,0.250222,66.6621,4,8,1,2,14,-0.689594,2.410613,0.673597,0.626172,1,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,20,3,1.5,10,0.003,1.5,false,80,23,45.4545,0.136364,0.008794,100.0000,2,3,5,8,7,-0.253105,0.374667,-0.048110,-0.083396,1,false,20,66.6667,0.666667,0.568250,69.9441,4,5,1,3,11,-0.105511,1.425134,0.602565,0.835914,1,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,20,3,1.5,10,0.003,1.5,false,40,23,45.4545,0.136364,0.008794,100.0000,2,3,5,8,7,-0.253105,0.374667,-0.048110,-0.083396,1,false,20,66.6667,0.666667,0.568250,69.9441,4,5,1,3,11,-0.105511,1.425134,0.602565,0.835914,1,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,20,3,1.5,5,0.003,1.5,false,80,23,45.4545,0.136364,0.008794,100.0000,2,3,5,8,7,-0.253105,0.374667,-0.048110,-0.083396,1,false,20,66.6667,0.666667,0.568250,69.9441,4,5,1,3,11,-0.105511,1.425134,0.602565,0.835914,1,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,20,3,1.5,5,0.003,1.5,false,40,23,45.4545,0.136364,0.008794,100.0000,2,3,5,8,7,-0.253105,0.374667,-0.048110,-0.083396,1,false,20,66.6667,0.666667,0.568250,69.9441,4,5,1,3,11,-0.105511,1.425134,0.602565,0.835914,1,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1,10,0.005,1.5,false,40,38,45.7143,0.142857,0.002750,69.1757,3,10,8,10,10,-0.163033,0.121795,0.242962,-0.176049,1,false,28,52.0000,0.300000,0.186460,56.0882,4,9,1,3,15,-0.291040,1.410613,0.595516,0.340309,0,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=0(0);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1,5,0.005,1.5,false,40,38,45.7143,0.142857,0.002750,69.1757,3,10,8,10,10,-0.163033,0.121795,0.242962,-0.176049,1,false,28,52.0000,0.300000,0.186460,56.0882,4,9,1,3,15,-0.291040,1.410613,0.595516,0.340309,0,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=0(0);likely_reentry_after_exit_same_side_le6h"
combo,15,5,1.5,10,0.003,1.5,true,80,18,47.0588,0.176471,0.082508,50.2044,4,4,6,4,4,0.183257,0.145879,-0.456795,0.540503,0,true,16,43.7500,0.093750,0.002078,86.9445,2,6,4,0,6,-1.094102,1.434119,,0.143564,0,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=4_share=50.2%|oos_small_n_pos>30%:Q2_n=4_share=86.9%",""
combo,15,5,1.5,5,0.003,1.5,true,80,18,47.0588,0.176471,0.082508,50.2044,4,4,6,4,4,0.183257,0.145879,-0.456795,0.540503,0,true,16,43.7500,0.093750,0.002078,86.9445,2,6,4,0,6,-1.094102,1.434119,,0.143564,0,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=4_share=50.2%|oos_small_n_pos>30%:Q2_n=4_share=86.9%",""
combo,20,5,1.5,10,0.003,2.5,true,80,15,42.8571,0.500000,0.403208,49.6673,1,3,5,3,4,1.273287,-0.409197,0.083177,1.207170,0,true,16,31.2500,0.093750,-0.001696,50.5257,4,6,3,1,6,-1.095977,1.255950,-1.067045,0.641321,1,true,true,false,false,true,false,false,false,false,"oos_er_below_baseline|is_wr_not_above_baseline|oos_concentration>50%|is_small_n_pos>30%:Q1_n=3_share=49.7%;Q4_n=4_share=47.1%|oos_small_n_pos>30%:Q2_n=3_share=49.5%","IS_clusters=0(0);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,20,5,1.5,5,0.003,2.5,true,80,15,42.8571,0.500000,0.403208,49.6673,1,3,5,3,4,1.273287,-0.409197,0.083177,1.207170,0,true,16,31.2500,0.093750,-0.001696,50.5257,4,6,3,1,6,-1.095977,1.255950,-1.067045,0.641321,1,true,true,false,false,true,false,false,false,false,"oos_er_below_baseline|is_wr_not_above_baseline|oos_concentration>50%|is_small_n_pos>30%:Q1_n=3_share=49.7%;Q4_n=4_share=47.1%|oos_small_n_pos>30%:Q2_n=3_share=49.5%","IS_clusters=0(0);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,20,5,1.5,10,0.003,1.5,true,80,15,50.0000,0.250000,0.153208,52.8819,1,3,5,3,4,0.606620,-0.109197,-0.250157,0.540503,0,true,16,43.7500,0.093750,-0.001696,65.1707,2,6,3,1,6,-1.095977,1.422617,1.432955,0.141321,1,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q1_n=3_share=52.9%;Q4_n=4_share=47.1%|oos_small_n_pos>30%:Q2_n=3_share=65.2%","IS_clusters=0(0);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,20,5,1.5,5,0.003,1.5,true,80,15,50.0000,0.250000,0.153208,52.8819,1,3,5,3,4,0.606620,-0.109197,-0.250157,0.540503,0,true,16,43.7500,0.093750,-0.001696,65.1707,2,6,3,1,6,-1.095977,1.422617,1.432955,0.141321,1,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q1_n=3_share=52.9%;Q4_n=4_share=47.1%|oos_small_n_pos>30%:Q2_n=3_share=65.2%","IS_clusters=0(0);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,15,5,1,10,0.005,2.5,false,40,63,31.8182,0.113636,-0.018165,55.5002,4,15,15,16,17,-0.711376,0.276527,-0.047000,0.287404,3,false,44,42.1053,0.473684,0.368367,42.4499,2,12,4,8,20,-0.799381,2.418705,0.677455,0.513112,1,true,false,true,false,false,true,true,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=42.4%","IS_clusters=3(6);OOS_clusters=1(3);likely_reentry_after_exit_same_side_le6h"
combo,15,5,1,5,0.005,2.5,false,40,63,31.8182,0.113636,-0.018165,55.5002,4,15,15,16,17,-0.711376,0.276527,-0.047000,0.287404,3,false,44,42.1053,0.473684,0.368367,42.4499,2,12,4,8,20,-0.799381,2.418705,0.677455,0.513112,1,true,false,true,false,false,true,true,false,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_small_n_pos>30%:Q2_n=4_share=42.4%","IS_clusters=3(6);OOS_clusters=1(3);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1.5,10,0.003,1.5,false,80,34,43.7500,0.093750,-0.018641,100.0000,2,9,7,10,8,-0.242800,0.320278,-0.008338,-0.082603,1,false,25,47.8261,0.195652,0.099886,70.5799,4,8,1,2,14,-0.477559,1.425134,0.187370,0.359831,1,false,false,false,false,false,false,true,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,15,3,1.5,5,0.003,1.5,false,80,34,43.7500,0.093750,-0.018641,100.0000,2,9,7,10,8,-0.242800,0.320278,-0.008338,-0.082603,1,false,25,47.8261,0.195652,0.099886,70.5799,4,8,1,2,14,-0.477559,1.425134,0.187370,0.359831,1,false,false,false,false,false,false,true,true,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%","IS_clusters=1(2);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,20,3,1.5,10,0.005,2.5,false,40,26,31.5789,0.105263,-0.019139,94.6098,2,5,5,8,8,0.092549,0.974667,-0.425780,-0.564287,0,false,20,53.3333,0.866667,0.765339,89.8225,4,6,1,2,11,-0.405511,,0.687370,1.516612,0,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%",""
combo,20,3,1.5,5,0.005,2.5,false,40,26,31.5789,0.105263,-0.019139,94.6098,2,5,5,8,8,0.092549,0.974667,-0.425780,-0.564287,0,false,20,53.3333,0.866667,0.765339,89.8225,4,6,1,2,11,-0.405511,,0.687370,1.516612,0,false,false,true,false,false,false,true,true,false,"is_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%",""
combo,15,5,1,10,0.003,1.5,true,80,18,50.0000,0.250000,0.132405,67.4913,4,4,6,4,4,0.169176,0.119666,-0.476733,0.723881,0,true,16,43.7500,0.093750,-0.019461,88.9023,2,6,4,0,6,-1.115764,1.418705,,0.118064,0,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=4_share=67.5%|oos_small_n_pos>30%:Q2_n=4_share=88.9%",""
combo,15,5,1,5,0.003,1.5,true,80,18,50.0000,0.250000,0.132405,67.4913,4,4,6,4,4,0.169176,0.119666,-0.476733,0.723881,0,true,16,43.7500,0.093750,-0.019461,88.9023,2,6,4,0,6,-1.115764,1.418705,,0.118064,0,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=4_share=67.5%|oos_small_n_pos>30%:Q2_n=4_share=88.9%",""
combo,15,5,1,10,0.003,1.5,true,40,18,47.0588,0.176471,0.056612,80.1304,4,4,6,4,4,-0.248062,0.119666,-0.476733,0.723881,0,true,16,43.7500,0.093750,-0.019461,88.9023,2,6,4,0,6,-1.115764,1.418705,,0.118064,0,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=4_share=80.1%|oos_small_n_pos>30%:Q2_n=4_share=88.9%",""
combo,15,5,1,5,0.003,1.5,true,40,18,47.0588,0.176471,0.056612,80.1304,4,4,6,4,4,-0.248062,0.119666,-0.476733,0.723881,0,true,16,43.7500,0.093750,-0.019461,88.9023,2,6,4,0,6,-1.115764,1.418705,,0.118064,0,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=4_share=80.1%|oos_small_n_pos>30%:Q2_n=4_share=88.9%",""
combo,20,5,1,10,0.003,1.5,true,80,15,53.3333,0.333333,0.211826,61.9014,4,3,5,3,4,0.594038,-0.136292,-0.272927,0.723881,0,true,16,43.7500,0.093750,-0.024907,66.7084,2,6,3,1,6,-1.118646,1.403845,1.419749,0.113678,1,true,true,false,true,false,false,false,false,false,"oos_er_below_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q1_n=3_share=38.1%;Q4_n=4_share=61.9%|oos_small_n_pos>30%:Q2_n=3_share=66.7%","IS_clusters=0(0);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,20,5,1,5,0.003,1.5,true,80,15,53.3333,0.333333,0.211826,61.9014,4,3,5,3,4,0.594038,-0.136292,-0.272927,0.723881,0,true,16,43.7500,0.093750,-0.024907,66.7084,2,6,3,1,6,-1.118646,1.403845,1.419749,0.113678,1,true,true,false,true,false,false,false,false,false,"oos_er_below_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q1_n=3_share=38.1%;Q4_n=4_share=61.9%|oos_small_n_pos>30%:Q2_n=3_share=66.7%","IS_clusters=0(0);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,20,5,1,10,0.003,1.5,true,40,15,50.0000,0.250000,0.125465,88.9085,4,3,5,3,4,0.180611,-0.136292,-0.272927,0.723881,0,true,16,43.7500,0.093750,-0.024907,66.7084,2,6,3,1,6,-1.118646,1.403845,1.419749,0.113678,1,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=4_share=88.9%|oos_small_n_pos>30%:Q2_n=3_share=66.7%","IS_clusters=0(0);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
combo,20,5,1,5,0.003,1.5,true,40,15,50.0000,0.250000,0.125465,88.9085,4,3,5,3,4,0.180611,-0.136292,-0.272927,0.723881,0,true,16,43.7500,0.093750,-0.024907,66.7084,2,6,3,1,6,-1.118646,1.403845,1.419749,0.113678,1,true,false,false,false,false,false,false,false,false,"is_er_below_baseline|oos_er_below_baseline|is_wr_not_above_baseline|is_concentration>50%|oos_concentration>50%|is_small_n_pos>30%:Q4_n=4_share=88.9%|oos_small_n_pos>30%:Q2_n=3_share=66.7%","IS_clusters=0(0);OOS_clusters=1(2);likely_reentry_after_exit_same_side_le6h"
